# Date: 2017/04/10
# Time: 10:58:53 AM
# User: Jess
# SetPoint: 75
# FeedBackMode: hyPIR F2D1s
# Ki: 800
# Kp: 0
# x center: -3.5e-6
# y center: -2.1e-6
# width: 4.000 µm
# height: 4.000 µm
# angle: 0
# scan speed: 0.01121
# x pixels: 128
# y pixels: 128
# overscan percent: 5
# dither frequency: 1690531.9375 Hz
# dither amplitude: 0.302172270141519 V
# Version: 1.12
# VistaScanVersion: 1.6.1 beta 110
# UTCDateTime: 2017/04/10 17:58:53
# Lens: 0.9NA Air
# Scanner: scanner
# Scanner calibration: 2016-3-21 clscanner demo.ini
# Head calibration: softlinHead.ini
# Lockin calibration: controller_574-580-549-16.ini
# StartDate: 04/10/2017
# StartTime: 09:37:28 AM
# SetPointPhysUnit: V
# Bias: 0
# BiasPhysUnit: mV
# FastZKi: 3
# FastZKp: 1e-6
# FastZTd: 0
# FastZAlpha: 3
# XStage: 1166.1684
# YStage: -1969.1658
# dzdx: 0
# dzdy: 0
# TimeConstant: 2 ms
# RollOff: 12 db/oct
# DetectionFrequency: 275165.865838068
# LaserController1State: On
# LaserController1Laser: IR
# LaserController1LaserWavelength: 6816.63258350375
# LaserController1DutyCycle: 10
# LaserController1VoltageLow: 0
# LaserController1VoltageHigh: 4
# LaserController1Frequency: 1415366.07166193
# LaserController2State: Off
# BottomObjectiveFocus: 0

# Channel: PhaseFwd
# Value units: °
7.303	6.165	4.391	5.041	1.341	6.915	7.997	10.417	8.187	8.501	8.137	8.831	6.191	8.495	6.855	8.523	8.253	9.177	8.621	7.391	5.377	8.365	7.227	7.849	9.271	7.789	8.543	7.573	7.341	6.841	7.363	6.193	8.417	9.719	7.695	8.117	6.585	6.169	5.689	8.523	8.359	7.825	7.041	7.677	6.781	8.267	8.789	7.703	5.237	4.935	7.521	8.051	5.797	5.549	8.807	7.873	8.151	7.811	7.335	7.261	6.747	5.283	6.919	7.003	7.111	8.929	7.313	7.891	6.989	7.433	8.949	8.383	10.873	7.107	8.001	7.811	5.503	10.277	6.449	5.479	6.281	7.205	7.199	7.335	8.309	6.157	6.449	9.199	9.675	7.227	10.079	10.641	7.285	9.787	8.705	8.667	8.571	8.177	7.013	7.873	6.649	7.359	6.555	9.209	9.075	8.331	6.761	5.719	8.747	8.781	8.043	7.605	8.253	10.081	6.809	8.229	8.365	8.449	7.981	7.331	6.319	6.709	8.275	9.083	8.429	6.981	6.533	5.549
8.243	8.173	7.535	7.797	6.915	8.033	1.449	6.193	9.991	7.299	6.985	7.101	6.751	7.619	8.985	9.353	6.943	6.789	7.069	7.297	6.299	7.545	9.907	7.695	6.901	8.281	7.927	8.309	4.879	6.953	8.555	6.653	7.649	7.829	8.891	6.571	7.535	6.055	7.953	6.939	6.509	9.447	5.121	7.299	6.837	7.681	8.873	9.983	8.611	7.633	6.919	6.225	8.249	6.719	7.163	8.919	8.137	9.019	6.359	6.585	7.625	5.625	8.851	8.151	9.777	6.631	8.935	8.701	9.415	8.415	11.129	8.957	9.743	9.027	7.849	9.255	2.405	6.737	6.719	5.479	6.785	7.747	8.835	8.709	8.099	8.529	7.289	6.625	8.249	9.149	8.831	7.313	5.541	8.901	8.309	8.113	6.971	7.895	4.565	8.029	7.919	10.141	7.479	7.867	9.973	7.667	7.873	8.569	6.999	7.061	7.981	7.953	8.565	8.191	9.031	7.047	5.271	8.015	8.641	5.983	8.079	6.443	8.061	8.145	6.751	8.743	7.395	8.337
9.685	8.695	5.573	7.845	8.303	6.491	7.405	9.661	7.321	2.781	8.411	8.565	7.731	6.495	7.657	10.081	6.991	8.687	5.499	8.961	8.403	6.669	7.359	6.795	8.963	8.177	7.535	5.191	7.297	7.573	9.083	9.851	7.887	9.467	8.991	8.029	8.387	10.961	10.149	7.947	8.177	8.127	10.457	7.157	7.713	7.149	9.299	9.149	8.467	9.871	7.849	8.351	7.747	7.987	6.653	6.799	9.723	8.239	7.397	7.751	6.809	9.629	6.457	9.229	7.775	9.093	9.745	8.523	8.107	8.471	8.789	8.695	9.209	7.755	7.339	6.491	7.793	7.079	8.033	7.737	7.145	8.761	10.673	8.859	9.321	7.863	9.657	6.153	6.859	7.857	9.089	8.683	8.051	8.865	8.569	8.579	9.401	7.143	6.963	7.327	6.263	6.961	5.845	6.697	9.513	6.971	9.037	12.255	8.949	4.569	8.971	6.491	7.279	9.283	7.991	6.995	8.369	8.009	9.733	7.405	8.275	8.429	7.265	7.079	5.845	6.967	7.359	8.011
9.785	7.509	9.321	7.297	6.599	8.347	7.215	7.297	7.009	8.117	7.353	7.991	8.411	7.619	7.185	8.043	8.109	6.705	5.663	6.733	6.883	5.915	8.127	8.285	9.003	6.593	7.339	8.239	8.333	7.103	8.887	4.403	9.157	5.951	8.527	9.117	8.613	10.537	7.503	7.013	9.967	7.747	8.635	9.013	7.083	8.351	8.403	8.841	7.969	7.811	8.257	6.097	9.739	7.353	6.803	8.561	8.145	9.857	7.941	8.593	8.421	8.499	10.033	6.013	7.941	7.135	8.963	8.495	7.661	8.579	8.807	8.681	10.275	7.881	7.369	6.091	6.291	4.617	6.739	8.621	9.073	8.683	8.851	8.505	9.349	6.649	6.533	5.635	6.275	7.933	7.647	8.193	8.299	8.555	9.313	8.793	8.317	7.601	8.565	4.645	6.495	5.531	6.841	6.807	9.131	7.969	8.911	10.327	8.557	4.285	5.391	7.199	6.025	8.397	8.093	6.943	10.337	8.933	7.339	8.761	9.451	8.653	8.481	8.607	4.977	7.929	8.995	7.545
7.947	8.897	8.621	8.351	8.331	7.345	8.029	5.871	8.005	7.171	7.171	8.295	8.537	6.705	8.113	7.959	7.605	9.363	7.271	6.393	6.725	8.023	7.769	7.311	6.035	7.033	7.129	9.355	9.549	8.527	8.795	7.059	9.917	9.485	9.033	8.709	8.625	9.269	8.747	8.799	6.389	5.773	6.491	8.309	7.433	8.627	9.907	7.587	8.355	8.029	9.563	9.037	9.227	7.671	7.191	7.335	8.169	8.379	8.789	6.249	5.793	6.309	8.421	9.199	8.117	7.775	7.685	9.031	6.645	8.725	8.145	9.013	7.747	8.401	6.529	7.107	6.921	8.779	7.117	8.407	7.947	8.533	9.299	9.135	9.897	8.781	8.291	7.597	9.009	10.261	7.723	8.155	7.977	8.431	7.717	8.585	7.411	7.947	6.013	7.061	7.341	5.171	7.139	7.297	7.075	6.911	7.555	7.835	6.153	5.705	7.107	5.271	9.485	9.285	8.967	7.759	5.969	10.491	9.087	9.969	10.835	7.891	7.255	3.355	6.963	6.617	8.547	6.725
7.853	8.401	9.299	10.393	6.953	4.995	5.765	7.195	6.341	8.165	7.103	6.477	8.207	9.265	6.453	7.647	7.425	9.241	8.985	9.227	8.529	6.387	6.729	7.247	6.831	7.415	7.717	8.061	8.463	7.261	8.075	9.069	9.247	7.663	8.039	9.289	8.949	7.299	6.999	7.831	8.551	8.011	8.569	9.827	10.025	8.365	9.643	9.827	8.757	7.967	6.631	10.841	6.165	7.885	6.935	9.997	8.719	8.919	8.113	7.919	6.971	8.039	7.559	8.011	8.565	6.515	6.397	8.947	8.589	7.531	7.759	10.207	8.369	8.085	4.893	7.653	6.989	7.055	5.373	6.319	8.645	6.621	9.339	9.541	9.879	6.045	6.271	7.597	8.261	7.853	7.563	8.011	6.599	8.331	9.251	8.501	8.411	7.191	9.219	8.145	6.817	7.335	7.471	5.839	8.331	7.083	6.555	5.993	7.173	9.019	4.863	6.667	8.019	8.145	7.341	7.845	8.383	7.689	8.407	8.807	7.955	7.629	10.053	9.167	7.649	7.047	7.461	6.603
10.995	7.661	9.855	10.033	10.089	6.989	8.149	10.445	5.251	6.613	8.765	4.575	8.347	8.401	7.481	5.803	7.997	7.551	8.123	9.047	8.859	7.881	6.271	8.491	7.327	7.327	6.439	8.907	8.725	6.575	8.775	8.341	10.901	7.227	8.921	10.653	5.527	8.939	10.743	7.671	9.671	7.313	8.547	8.463	8.837	10.669	8.947	9.681	9.605	7.541	8.557	6.865	8.023	7.311	6.523	9.521	9.925	9.987	9.115	7.205	5.269	6.775	8.877	8.155	6.767	8.921	8.457	7.037	7.901	8.597	9.219	6.649	6.877	8.775	6.523	6.991	7.237	8.795	7.031	6.855	6.397	8.141	7.751	8.803	7.195	7.821	6.743	7.549	6.375	9.851	5.419	8.383	6.809	8.173	10.117	6.039	9.745	10.095	9.129	8.695	9.551	9.499	9.061	7.717	7.397	7.797	7.619	7.153	8.635	6.331	6.905	6.541	7.341	8.975	8.387	8.169	7.545	6.953	7.775	6.431	8.449	9.495	9.837	9.205	8.963	5.873	7.083	6.635
10.365	11.553	11.265	9.949	9.401	8.179	7.503	8.295	7.995	7.901	8.709	8.939	7.177	7.545	7.041	6.967	9.671	8.789	8.533	7.709	9.489	7.835	6.607	6.925	9.195	8.695	6.639	8.323	7.195	6.921	8.527	9.619	7.311	8.809	9.737	10.323	8.225	7.115	9.299	5.877	7.111	9.753	8.393	8.957	10.113	9.131	9.461	9.523	10.361	9.733	8.873	8.401	8.709	6.473	5.723	8.953	9.927	10.163	8.379	5.433	6.929	6.695	7.845	7.643	7.223	8.163	6.919	7.565	8.187	7.759	6.747	8.029	7.181	8.141	8.169	8.687	6.879	6.139	5.471	6.957	6.537	8.659	8.551	10.225	9.027	8.823	6.151	6.515	6.495	7.327	7.325	8.585	9.111	7.885	7.391	7.369	5.699	9.041	9.457	9.205	8.393	8.963	8.803	7.941	8.919	7.695	8.303	8.117	7.279	7.177	7.215	6.147	9.781	8.529	6.893	7.521	5.989	8.183	8.733	7.359	8.309	8.877	10.033	9.691	7.973	7.689	6.421	6.365
9.737	9.059	11.059	9.973	10.079	6.547	8.109	6.453	7.849	6.655	7.073	7.157	7.877	5.965	7.173	6.187	8.779	9.569	8.501	8.481	8.373	7.495	7.243	7.919	8.051	7.625	8.389	6.617	7.867	7.237	8.933	8.585	9.425	7.995	6.249	9.107	8.191	8.421	10.135	7.135	8.849	8.075	6.873	9.061	9.757	9.229	8.467	9.785	9.293	9.031	8.597	7.787	7.191	6.963	7.411	9.453	8.571	9.743	10.501	7.451	6.389	6.303	6.193	7.843	7.811	8.509	10.247	7.157	7.597	7.129	7.591	6.655	8.067	6.603	7.987	8.785	9.809	5.373	7.101	7.019	6.253	8.543	8.263	8.767	8.999	7.135	5.923	7.797	5.983	7.045	7.493	8.323	9.359	7.727	6.183	8.613	8.393	6.933	8.481	8.673	6.593	7.919	10.033	6.681	7.717	7.213	8.401	7.285	6.851	6.775	5.941	6.729	7.667	5.527	7.569	8.445	6.147	8.597	7.981	2.815	9.149	7.955	9.921	7.255	7.397	6.879	9.181	7.331
11.185	10.569	8.089	8.135	8.669	7.695	8.961	6.481	5.769	6.513	8.509	6.449	7.339	6.211	7.733	7.201	7.811	8.193	7.953	7.905	8.681	7.583	8.635	6.855	7.811	5.611	7.411	8.799	9.145	8.249	9.003	6.401	8.417	7.661	7.009	9.815	4.509	8.841	7.591	7.797	6.929	6.095	8.635	9.653	10.443	9.767	9.373	8.397	10.873	9.425	6.261	6.687	7.111	6.111	8.253	7.517	7.941	9.781	10.211	6.383	6.747	4.901	7.633	5.481	7.451	7.787	5.433	7.793	7.675	7.661	5.643	7.997	8.943	7.181	8.963	7.509	8.109	9.743	6.495	6.999	7.019	9.675	8.487	6.415	8.925	8.107	7.261	7.521	7.845	6.179	6.361	11.075	8.393	7.723	8.737	8.403	9.391	7.229	10.275	6.911	6.935	8.641	8.089	7.257	8.533	5.481	7.807	8.191	8.887	7.429	8.575	7.573	7.401	6.757	7.607	8.235	7.741	6.599	5.765	2.621	8.719	7.905	12.273	7.629	8.327	8.683	6.401	7.779
