Wavenumber (cm^-1)	Intensity (V)
1317.5	5.9925662836835e-6
1319.4982078853	2.02930085515646e-6
1321.49641577061	3.7113052552358e-6
1323.49462365591	1.62071679035986e-6
1325.49283154122	6.07428309664282e-6
1327.49103942652	4.03136277265981e-6
1329.48924731183	3.3027211904392e-6
1331.48745519713	6.65992025618462e-6
1333.48566308244	4.72595568281403e-6
1335.48387096774	5.32521231118238e-6
1337.48207885305	6.33305300434733e-6
1339.48028673835	4.68509727633437e-6
1341.47849462366	7.52475652667076e-6
1343.47670250896	5.78146451687192e-6
1345.47491039427	4.2969424147776e-6
1347.47311827957	4.04498224148636e-6
1349.47132616487	2.95542473536209e-6
1351.46953405018	2.15187607459544e-6
1353.46774193548	7.35451316633884e-6
1355.46594982079	7.49751758901765e-6
1357.46415770609	3.78621233378185e-6
1359.4623655914	4.59657072896177e-6
1361.4605734767	7.27279635337952e-6
1363.45878136201	6.79611494445015e-6
1365.45698924731	7.67457068376285e-6
1367.45519713262	8.96842022228542e-6
1369.45340501792	5.84275212659141e-6
1371.45161290323	1.1099867093641e-6
1373.44982078853	4.72595568281403e-6
1375.44802867384	3.84749994350134e-6
1377.44623655914	2.94861500094881e-6
1379.44444444444	7.26598661896624e-6
1381.44265232975	9.02970783200491e-6
1383.44086021505	8.66879190810124e-6
1385.43906810036	6.20366805049508e-6
1387.43727598566	2.31530970051408e-6
1389.43548387097	2.13144687135561e-6
1391.43369175627	3.02352207949486e-6
1393.43189964158	6.74163706914394e-6
1395.43010752688	7.8652432473346e-6
1397.42831541219	9.06375650407129e-6
1399.42652329749	1.05210396685125e-5
1401.4247311828	5.45459726503464e-6
1403.4229390681	5.71336717273915e-6
1405.42114695341	4.46037604069624e-6
1407.41935483871	4.46037604069624e-6
1409.41756272401	7.67457068376285e-6
1411.41577060932	7.12979193070071e-6
1413.41397849462	4.94386718403889e-6
1415.41218637993	8.36235385950379e-6
1417.41039426523	5.95851761161712e-6
1419.40860215054	1.35513714824206e-6
1421.40681003584	4.56933179130867e-6
1423.40501792115	5.59760168771345e-6
1425.40322580645	1.27682520248938e-5
1427.40143369176	1.0582327278232e-5
1429.39964157706	1.09841016086153e-5
1431.39784946237	7.36132290075212e-6
1433.39605734767	6.65311052177134e-6
1435.39426523298	3.54787162931716e-6
1437.39247311828	9.34976534942892e-6
1439.39068100358	9.78558835187862e-6
1441.38888888889	6.74163706914394e-6
1443.38709677419	2.14506634018216e-6
1445.3853046595	8.02867687325323e-6
1447.3835125448	1.79504599133974e-5
1449.38172043011	1.3707995373926e-5
1451.37992831541	7.1910795404202e-6
1453.37813620072	1.59007298550011e-5
1455.37634408602	2.91524730232376e-5
1457.37455197133	3.38579995028118e-5
1459.37275985663	2.26968447994513e-5
1461.37096774194	2.18524377322049e-5
1463.36917562724	1.9884424486768e-5
1465.36738351255	1.9441791749905e-5
1467.36559139785	1.89719200753889e-5
1469.36379928315	1.79300307101576e-5
1471.36200716846	1.49269378339025e-5
1473.36021505376	1.08410971859365e-5
1475.35842293907	1.28567785722664e-5
1477.35663082437	9.75153967981224e-6
1479.35483870968	4.55571232248212e-6
1481.35304659498	7.14341139952726e-6
1483.35125448029	3.92240702204738e-6
1485.34946236559	7.85162377850804e-6
1487.3476702509	7.82438484085493e-6
1489.3458781362	1.2182614865352e-5
1491.34408602151	1.12428715163198e-5
1493.34229390681	1.14131148766518e-5
1495.34050179211	1.78483138971982e-5
1497.33870967742	2.24108359540936e-5
1499.33691756272	1.43276812055342e-5
1501.33512544803	8.64836270486141e-6
1503.33333333333	1.04733715276196e-5
1505.33154121864	1.05278494029258e-5
1507.32974910394	9.78558835187862e-6
1509.32795698925	1.18557476135147e-5
1511.32616487455	1.18761768167546e-5
1513.32437275986	1.09841016086153e-5
1515.32258064516	1.27818714937204e-5
1517.32078853047	1.24754334451229e-5
1519.31899641577	7.09574325863433e-6
1521.31720430108	1.15016414240244e-5
1523.31541218638	1.02963184328744e-5
1525.31362007168	8.36235385950379e-6
1527.31182795699	1.03167476361142e-5
1529.31003584229	7.81757510644166e-6
1531.3082437276	1.10590086871614e-5
1533.3064516129	1.17127431908359e-5
1535.30465949821	9.07737597289785e-6
1537.30286738351	6.18323884725525e-6
1539.30107526882	9.22038039557666e-6
1541.29928315412	6.29219459786768e-6
1543.29749103943	3.78621233378185e-6
1545.29569892473	3.50020348842423e-6
1547.29390681004	3.52063269166406e-6
1549.29211469534	6.67353972501117e-7
1551.29032258065	5.80870345452503e-6
1553.28853046595	3.60234950462338e-6
1555.28673835125	4.43313710304313e-6
1557.28494623656	1.77734068186522e-6
1559.28315412186	4.60338046337505e-6
1561.28136200717	2.15187607459544e-6
1563.27956989247	5.48183620268775e-6
1565.27777777778	4.55571232248212e-6
1567.27598566308	5.04601320023804e-6
1569.27419354839	7.00040697684845e-6
1571.27240143369	1.20736591147396e-5
1573.270609319	1.29521148540523e-5
1575.2688172043	1.02077918855018e-5
1577.26702508961	2.56726987380532e-6
1579.26523297491	6.51010609909253e-6
1581.26344086022	8.49173881335605e-6
1583.26164874552	7.38856183840522e-6
1585.25985663082	4.95067691845216e-6
1587.25806451613	2.83284951592311e-6
1589.25627240143	7.96738926353374e-6
1591.25448028674	5.50907514034085e-6
1593.25268817204	7.16384060276709e-6
1595.25089605735	1.02895086984611e-5
1597.24910394265	1.04529423243797e-5
1599.24731182796	6.85740255416964e-6
1601.24551971326	6.75525653797049e-6
1603.24372759857	7.08212378980777e-6
1605.24193548387	6.91188042947586e-6
1607.24014336918	3.56149109814372e-6
1609.23835125448	1.39599555472172e-6
1611.23655913979	3.04395128273469e-6
1613.23476702509	5.10049107554425e-6
1615.23297491039	9.3838140214953e-6
1617.2311827957	7.40899104164505e-6
1619.229390681	4.85534063666629e-6
1621.22759856631	1.70243360331918e-7
1623.22580645161	3.03714154832141e-6
1625.22401433692	4.05860171031292e-6
1627.22222222222	2.66260615559119e-6
1629.22043010753	3.62958844227648e-6
1631.21863799283	6.94592910154224e-7
1633.21684587814	7.85843351292132e-6
1635.21505376344	1.51380396007141e-5
1637.21326164875	1.41029599698961e-5
1639.21146953405	1.04120839179001e-5
1641.20967741936	7.72904855906906e-6
1643.20788530466	1.7841504162785e-6
1645.20609318996	2.57407960821859e-6
1647.20430107527	4.47399550952279e-6
1649.20250896057	8.38278306274362e-6
1651.20071684588	8.80498659636678e-6
1653.19892473118	5.09368134113097e-6
1655.19713261649	5.26392470146289e-6
1657.19534050179	1.14403538143049e-6
1659.1935483871	3.90197781880755e-6
1661.1917562724	4.26289374271122e-6
1663.18996415771	2.31530970051408e-6
1665.18817204301	3.82026100584823e-6
1667.18637992832	3.4797742851844e-6
1669.18458781362	2.1927344810751e-6
1671.18279569892	3.60234950462338e-6
1673.18100358423	4.54209285365556e-6
1675.17921146953	7.70180962141595e-6
1677.17741935484	2.90094686005588e-6
1679.17562724014	4.76681408929369e-6
1681.17383512545	5.84275212659141e-6
1683.17204301075	4.7055264795742e-6
1685.17025089606	6.65992025618462e-6
1687.16845878136	2.45150438877961e-6
1689.16666666667	3.43210614429146e-6
1691.16487455197	5.35926098324877e-6
1693.16308243728	7.68138041817612e-6
1695.16129032258	3.49339375401095e-6
1697.15949820789	2.77156190620362e-6
1699.15770609319	3.75216366171546e-6
1701.15591397849	5.50226540592758e-6
1703.1541218638	1.25980086645619e-6
1705.1523297491	3.1869557054135e-6
1707.15053763441	7.94696006029391e-6
1709.14874551971	8.81179633078006e-6
1711.14695340502	2.97585393860192e-6
1713.14516129032	4.52847338482901e-6
1715.14336917563	6.32624326993406e-6
1717.14157706093	2.87370792240277e-6
1719.13978494624	2.73751323413723e-6
1721.13799283154	5.89042026748435e-6
1723.13620071685	2.88732739122932e-6
1725.13440860215	1.1985132567367e-6
1727.13261648746	2.52641146732566e-6
1729.13082437276	6.53053530233236e-6
1731.12903225806	4.9098185119725e-6
1733.12724014337	7.36813263516539e-6
1735.12544802867	8.43045120363656e-6
1737.12365591398	2.88051765681605e-6
1739.12186379928	2.57407960821859e-6
1741.12007168459	2.22678315314148e-6
1743.11827956989	2.53322120173893e-6
1745.1164874552	2.32211943492736e-6
1747.1146953405	2.65579642117791e-6
1749.11290322581	4.14031852327224e-6
1751.11111111111	4.5897609945485e-6
1753.10931899642	2.73070349972396e-6
1755.10752688172	1.93396457337058e-6
1757.10573476703	2.94180526653554e-6
1759.10394265233	3.67725658316942e-6
1761.10215053763	4.47399550952279e-6
1763.10035842294	6.40796008289338e-6
1765.09856630824	4.74638488605386e-6
1767.09677419355	4.43994683745641e-6
1769.09498207885	4.96429638727872e-6
1771.09318996416	2.35616810699374e-6
1773.09139784946	4.61019019778833e-6
1775.08960573477	3.01671234508158e-6
1777.08781362007	9.26123880205632e-7
1779.08602150538	3.75216366171546e-6
1781.08422939068	9.64939366361309e-6
1783.08243727599	6.88464149182275e-6
1785.08064516129	2.23359288755476e-6
1787.0788530466	3.19376543982677e-6
1789.0770609319	5.47502646827447e-6
1791.0752688172	7.04807511774139e-6
1793.07347670251	4.42632736862986e-6
1795.07168458781	3.28229198719937e-6
1797.06989247312	2.41745571671323e-6
1799.06810035842	3.99731410059343e-6
1801.06630824373	4.22884507064483e-6
1803.06451612903	7.9810087323603e-6
1805.06272401434	4.59657072896177e-6
1807.06093189964	1.77053094745194e-6
1809.05913978495	2.83965925033639e-6
1811.05734767025	3.05076101714796e-6
1813.05555555556	8.79136712754023e-6
1815.05376344086	8.55983615748882e-6
1817.05197132616	5.00515479375838e-6
1819.05017921147	2.65579642117791e-6
1821.04838709677	4.64423886985471e-6
1823.04659498208	4.24927427388466e-6
1825.04480286738	5.98575654927022e-6
1827.04301075269	4.1811769297519e-6
1829.04121863799	4.76681408929369e-6
1831.0394265233	8.36916359391707e-6
1833.0376344086	6.10833176870921e-6
1835.03584229391	7.96057952912047e-6
1837.03405017921	7.12979193070071e-6
1839.03225806452	8.5938848295552e-6
1841.03046594982	1.15697387681571e-5
1843.02867383513	7.23193794689986e-6
1845.02688172043	5.89723000189763e-6
1847.02508960573	8.36916359391707e-6
1849.02329749104	8.90032287815265e-6
1851.02150537634	2.32211943492736e-6
1853.01971326165	4.77362382370697e-6
1855.01792114695	3.34357959691886e-6
1857.01612903226	7.01402644567501e-6
1859.01433691756	6.21047778490835e-6
1861.01254480287	1.75010174421211e-6
1863.01075268817	4.80086276136008e-6
1865.00896057348	4.12669905444568e-6
1867.00716845878	2.24040262196804e-6
1869.00537634409	2.87370792240277e-6
1871.00358422939	4.22884507064483e-6
1873.0017921147	1.94758404219714e-6
1875	7.8652432473346e-6
